Time (s),Temperature (C),Cooling Power (W)
1627.0,-53.27805859237607,100.0
1628.0,-53.32233078651683,100.0
1629.0,-53.36659855343818,100.0
1630.0,-53.41086189358283,100.0
1631.0,-53.45512080739348,100.0
1632.0,-53.49937529531274,100.0
1633.0,-53.543625357783206,100.0
1634.0,-53.58787099524743,100.0
1635.0,-53.6321122081479,100.0
1636.0,-53.67634899692709,100.0
1637.0,-53.720581362027396,100.0
1638.0,-53.76480930389119,100.0
1639.0,-53.8090328229608,100.0
1640.0,-53.853251919678506,100.0
1641.0,-53.89746659448654,100.0
1642.0,-53.94167684782709,100.0
1643.0,-53.9858826801423,100.0
1644.0,-54.030084091874286,100.0
1645.0,-54.0742810834651,100.0
1646.0,-54.11847365535676,100.0
1647.0,-54.16266180799122,100.0
1648.0,-54.206845541810424,100.0
1649.0,-54.25102485725624,100.0
1650.0,-54.295199754770515,100.0
1651.0,-54.33937023479504,100.0
1652.0,-54.38353629777156,100.0
1653.0,-54.427697944141784,100.0
1654.0,-54.47185517434737,100.0
1655.0,-54.516007988829934,100.0
1656.0,-54.560156388031054,100.0
1657.0,-54.60430037239225,100.0
1658.0,-54.64843994235501,100.0
1659.0,-54.69257509836078,100.0
1660.0,-54.73670584085094,100.0
1661.0,-54.780832170266855,100.0
1662.0,-54.824954087049825,100.0
1663.0,-54.869071591641124,100.0
1664.0,-54.91318468448196,100.0
1665.0,-54.957293366013516,100.0
1666.0,-55.00139763667691,100.0
1667.0,-55.04549749691324,100.0
1668.0,-55.08959294716355,100.0
1669.0,-55.133683987868835,100.0
1670.0,-55.177770619470046,100.0
1671.0,-55.2218528424081,100.0
1672.0,-55.26593065712385,100.0
1673.0,-55.31000406405814,100.0
1674.0,-55.35407306365173,100.0
1675.0,-55.39813765634537,100.0
1676.0,-55.44219784257974,100.0
1677.0,-55.48625362279548,100.0
1678.0,-55.5303049974332,100.0
1679.0,-55.574351966933456,100.0
1680.0,-55.61839453173676,100.0
1681.0,-55.66243269228359,100.0
1682.0,-55.70646644901436,100.0
1683.0,-55.75049580236946,100.0
1684.0,-55.79452075278922,100.0
1685.0,-55.83854130071394,100.0
1686.0,-55.88255744658387,100.0
1687.0,-55.92656919083921,100.0
1688.0,-55.97057653392012,100.0
1689.0,-56.01457947626673,100.0
1690.0,-56.0585780183191,100.0
1691.0,-56.10257216051727,100.0
1692.0,-56.14656190330122,100.0
1693.0,-56.19054724711089,100.0
1694.0,-56.23452819238618,100.0
1695.0,-56.27850473956694,100.0
1696.0,-56.32247688909298,100.0
1697.0,-56.36644464140407,100.0
1698.0,-56.41040799693993,100.0
1699.0,-56.454366956140234,100.0
1700.0,-56.49832151944462,100.0
1701.0,-56.542271687292676,100.0
1702.0,-56.58621746012395,100.0
1703.0,-56.63015883837794,100.0
1704.0,-56.6740958224941,100.0
1705.0,-56.718028412911856,100.0
1706.0,-56.76195661007056,100.0
1707.0,-56.80588041440956,100.0
1708.0,-56.84979982636812,100.0
1709.0,-56.893714846385485,100.0
1710.0,-56.93762547490085,100.0
1711.0,-56.98153171235336,100.0
1712.0,-57.025433559182126,100.0
1713.0,-57.06933101582621,100.0
1714.0,-57.11322408272463,100.0
1715.0,-57.15711276031635,100.0
1716.0,-57.20099704904032,100.0
1717.0,-57.24487694933541,100.0
1718.0,-57.28875246164048,100.0
1719.0,-57.33262358639431,100.0
1720.0,-57.37649032403567,100.0
1721.0,-57.420352675003265,100.0
1722.0,-57.46421063973577,100.0
1723.0,-57.50806421867179,100.0
1724.0,-57.551913412249924,100.0
1725.0,-57.5957582209087,100.0
1726.0,-57.63959864508661,100.0
1727.0,-57.683434685222096,100.0
1728.0,-57.72726634175358,100.0
1729.0,-57.771093615119405,100.0
1730.0,-57.81491650575789,100.0
1731.0,-57.85873501410732,100.0
1732.0,-57.902549140605906,100.0
1733.0,-57.94635888569184,100.0
1734.0,-57.99016424980327,100.0
1735.0,-58.03396523337829,100.0
1736.0,-58.077761836854954,100.0
1737.0,-58.121554060671265,100.0
1738.0,-58.1653419052652,100.0
1739.0,-58.20912537107468,100.0
1740.0,-58.25290445853757,100.0
1741.0,-58.29667916809172,100.0
1742.0,-58.34044950017491,100.0
1743.0,-58.3842154552249,100.0
1744.0,-58.427977033679376,100.0
1745.0,-58.47173423597601,100.0
1746.0,-58.51548706255241,100.0
1747.0,-58.559235513846154,100.0
1748.0,-58.60297959029477,100.0
1749.0,-58.646719292335746,100.0
1750.0,-58.69045462040651,100.0
1751.0,-58.73418557494447,100.0
1752.0,-58.777912156386975,100.0
1753.0,-58.821634365171334,100.0
1754.0,-58.865352201734815,100.0
1755.0,-58.90906566651464,100.0
1756.0,-58.95277475994799,100.0
1757.0,-58.996479482472,100.0
1758.0,-59.04017983452375,100.0
1759.0,-59.08387581654029,100.0
1760.0,-59.127567428958635,100.0
1761.0,-59.17125467221574,100.0
1762.0,-59.214937546748516,100.0
1763.0,-59.258616052993844,100.0
1764.0,-59.30229019138854,100.0
1765.0,-59.345959962369406,100.0
1766.0,-59.38962536637317,100.0
1767.0,-59.43328640383653,100.0
1768.0,-59.47694307519615,100.0
1769.0,-59.52059538088863,100.0
1770.0,-59.56424332135054,100.0
1771.0,-59.6078868970184,100.0
1772.0,-59.6515261083287,100.0
1773.0,-59.69516095571787,100.0
1774.0,-59.7387914396223,100.0
1775.0,-59.782417560478336,100.0
1776.0,-59.82603931872229,100.0
1777.0,-59.869656714790416,100.0
1778.0,-59.91326974911894,100.0
1779.0,-59.95687842214403,100.0
1780.0,-60.00048273430181,100.0
1781.0,-60.04408268602838,100.0
1782.0,-60.08767827775978,100.0
1783.0,-60.131269509932004,100.0
1784.0,-60.17485638298101,100.0
1785.0,-60.218438897342715,100.0
1786.0,-60.26201705345298,100.0
1787.0,-60.30559085174763,100.0
1788.0,-60.349160292662454,100.0
1789.0,-60.39272537663319,100.0
1790.0,-60.43628610409552,100.0
1791.0,-60.479842475485114,100.0
1792.0,-60.52339449123757,100.0
1793.0,-60.566942151788446,100.0
1794.0,-60.61048545757327,100.0
1795.0,-60.654024409027514,100.0
1796.0,-60.69755900658661,100.0
1797.0,-60.74108925068595,100.0
1798.0,-60.78461514176088,100.0
1799.0,-60.82813668024671,100.0
1800.0,-60.87165386657868,100.0
1801.0,-60.91516670119203,100.0
1802.0,-60.95867518452191,100.0
1803.0,-61.00217931700345,100.0
1804.0,-61.045679099071755,100.0
1805.0,-61.089174531161845,100.0
1806.0,-61.13266561370873,100.0
1807.0,-61.17615234714736,100.0
1808.0,-61.21963473191264,100.0
1809.0,-61.26311276843945,100.0
1810.0,-61.3065864571626,100.0
1811.0,-61.350055798516884,100.0
1812.0,-61.39352079293703,100.0
1813.0,-61.436981440857735,100.0
1814.0,-61.48043774271365,100.0
1815.0,-61.52388969893938,100.0
1816.0,-61.56733730996948,100.0
1817.0,-61.61078057623848,100.0
1818.0,-61.65421949818086,100.0
1819.0,-61.69765407623104,100.0
1820.0,-61.74108431082342,100.0
1821.0,-61.78451020239233,100.0
1822.0,-61.82793175137209,100.0
1823.0,-61.871348958196954,100.0
1824.0,-61.914761823301134,100.0
1825.0,-61.9581703471188,100.0
1826.0,-62.00157453008409,100.0
1827.0,-62.04497437263108,100.0
1828.0,-62.08836987519382,100.0
1829.0,-62.1317610382063,100.0
1830.0,-62.17514786210248,100.0
1831.0,-62.21853034731627,100.0
1832.0,-62.261908494281535,100.0
1833.0,-62.30528230343211,100.0
1834.0,-62.348651775201766,100.0
1835.0,-62.392016910024246,100.0
1836.0,-62.43537770833324,100.0
1837.0,-62.47873417056241,100.0
1838.0,-62.52208629714536,100.0
1839.0,-62.565434088515644,100.0
1840.0,-62.60877754510679,100.0
1841.0,-62.65211666735228,100.0
1842.0,-62.69545145568554,100.0
1843.0,-62.73878191053998,100.0
1844.0,-62.78210803234892,100.0
1845.0,-62.82542982154569,100.0
1846.0,-62.86874727856353,100.0
1847.0,-62.912060403835675,100.0
1848.0,-62.95536919779529,100.0
1849.0,-62.99867366087551,100.0
1850.0,-63.04197379350942,100.0
1851.0,-63.08526959613007,100.0
1852.0,-63.12856106917045,100.0
1853.0,-63.171848213063534,100.0
1854.0,-63.215131028242226,100.0
1855.0,-63.2584095151394,100.0
1856.0,-63.301683674187885,100.0
1857.0,-63.34495350582046,100.0
1858.0,-63.38821901046988,100.0
1859.0,-63.431480188568834,100.0
1860.0,-63.474737040549975,100.0
1861.0,-63.51798956684592,100.0
1862.0,-63.56123776788923,100.0
1863.0,-63.60448164411244,100.0
1864.0,-63.64772119594803,100.0
1865.0,-63.69095642382843,100.0
1866.0,-63.734187328186046,100.0
1867.0,-63.77741390945323,100.0
1868.0,-63.820636168062286,100.0
1869.0,-63.86385410444548,100.0
1870.0,-63.907067719035034,100.0
1871.0,-63.95027701226313,100.0
1872.0,-63.9934819845619,100.0
1873.0,-64.03668263636345,100.0
1874.0,-64.07987896809982,100.0
1875.0,-64.12307098020301,100.0
1876.0,-64.16625867310499,100.0
1877.0,-64.20944204723769,100.0
1878.0,-64.25262110303296,100.0
1879.0,-64.29579584092266,100.0
1880.0,-64.33896626133857,100.0
1881.0,-64.38213236471243,100.0
1882.0,-64.42529415147597,100.0
1883.0,-64.46845162206083,100.0
1884.0,-64.51160477689862,100.0
1885.0,-64.55475361642094,100.0
1886.0,-64.5978981410593,100.0
1887.0,-64.6410383512452,100.0
1888.0,-64.68417424741007,100.0
1889.0,-64.72730582998533,100.0
1890.0,-64.77043309940233,100.0
1891.0,-64.81355605609238,100.0
1892.0,-64.85667470048678,100.0
1893.0,-64.89978903301673,100.0
1894.0,-64.94289905411343,100.0
1895.0,-64.98600476420802,100.0
1896.0,-65.0291061637316,100.0
1897.0,-65.07220325311522,100.0
1898.0,-65.11529603278991,100.0
1899.0,-65.15838450318664,100.0
1900.0,-65.20146866473632,100.0
1901.0,-65.24454851786984,100.0
1902.0,-65.28762406301806,100.0
1903.0,-65.33069530061175,100.0
1904.0,-65.37376223108168,100.0
1905.0,-65.41682485485858,100.0
1906.0,-65.45988317237308,100.0
1907.0,-65.50293718405584,100.0
1908.0,-65.54598689033743,100.0
1909.0,-65.5890322916484,100.0
1910.0,-65.63207338841923,100.0
1911.0,-65.67511018108038,100.0
1912.0,-65.71814267006228,100.0
1913.0,-65.76117085579527,100.0
1914.0,-65.8041947387097,100.0
1915.0,-65.84721431923583,100.0
1916.0,-65.89022959780391,100.0
1917.0,-65.93324057484413,100.0
1918.0,-65.97624725078666,100.0
1919.0,-66.01924962606158,100.0
1920.0,-66.06224770109897,100.0
1921.0,-66.10524147632886,100.0
1922.0,-66.14823095218122,100.0
1923.0,-66.191216129086,100.0
1924.0,-66.2341970074731,100.0
1925.0,-66.27717358777235,100.0
1926.0,-66.32014587041357,100.0
1927.0,-66.36311385582653,100.0
1928.0,-66.40607754444095,100.0
1929.0,-66.4490369366865,100.0
1930.0,-66.49199203299283,100.0
1931.0,-66.53494283378953,100.0
1932.0,-66.57788933950614,100.0
1933.0,-66.62083155057219,100.0
1934.0,-66.66376946741714,100.0
1935.0,-66.7067030904704,100.0
1936.0,-66.74963242016135,100.0
1937.0,-66.79255745691933,100.0
1938.0,-66.83547820117363,100.0
1939.0,-66.87839465335351,100.0
1940.0,-66.92130681388818,100.0
1941.0,-66.96421468320679,100.0
1942.0,-67.00711826173847,100.0
1943.0,-67.0500175499123,100.0
1944.0,-67.0929125481573,100.0
1945.0,-67.13580325690249,100.0
1946.0,-67.1786896765768,100.0
1947.0,-67.22157180760914,100.0
1948.0,-67.26444965042838,100.0
1949.0,-67.30732320546333,100.0
1950.0,-67.35019247314278,100.0
1951.0,-67.39305745389547,100.0
1952.0,-67.43591814815008,100.0
1953.0,-67.47877455633527,100.0
1954.0,-67.52162667887963,100.0
1955.0,-67.56447451621175,100.0
1956.0,-67.60731806876012,100.0
1957.0,-67.65015733695324,100.0
1958.0,-67.69299232121955,100.0
1959.0,-67.73582302198743,100.0
1960.0,-67.77864943968522,100.0
1961.0,-67.82147157474125,100.0
1962.0,-67.86428942758378,100.0
1963.0,-67.90710299864102,100.0
1964.0,-67.94991228834115,100.0
1965.0,-67.99271729711232,100.0
1966.0,-68.03551802538261,100.0
1967.0,-68.07831447358008,100.0
1968.0,-68.12110664213272,100.0
1969.0,-68.1638945314685,100.0
1970.0,-68.20667814201535,100.0
1971.0,-68.24945747420115,100.0
1972.0,-68.29223252845372,100.0
1973.0,-68.33500330520089,100.0
1974.0,-68.37776980487037,100.0
1975.0,-68.42053202788988,100.0
1976.0,-68.46328997468709,100.0
1977.0,-68.50604364568962,100.0
1978.0,-68.54879304132504,100.0
1979.0,-68.59153816202091,100.0
1980.0,-68.63427900820471,100.0
1981.0,-68.67701558030389,100.0
1982.0,-68.71974787874586,100.0
1983.0,-68.76247590395799,100.0
1984.0,-68.80519965636759,100.0
1985.0,-68.84791913640196,100.0
1986.0,-68.89063434448832,100.0
1987.0,-68.93334528105387,100.0
1988.0,-68.97605194652577,100.0
1989.0,-69.01875434133112,100.0
1990.0,-69.06145246589699,100.0
1991.0,-69.1041463206504,100.0
1992.0,-69.14683590601834,100.0
1993.0,-69.18952122242774,100.0
1994.0,-69.2322022703055,100.0
1995.0,-69.27487905007848,100.0
1996.0,-69.31755156217348,100.0
1997.0,-69.36021980701726,100.0
1998.0,-69.40288378503655,100.0
1999.0,-69.44554349665805,100.0
2000.0,-69.48819894230839,100.0
2001.0,-69.53085012241415,100.0
2002.0,-69.5734970374019,100.0
2003.0,-69.61613968769817,100.0
2004.0,-69.6587780737294,100.0
2005.0,-69.70141219592202,100.0
2006.0,-69.74404205470242,100.0
2007.0,-69.78666765049695,100.0
2008.0,-69.8292889837319,100.0
2009.0,-69.87190605483353,100.0
2010.0,-69.91451886422804,100.0
2011.0,-69.95712741234162,100.0
2012.0,-69.99973169960039,100.0
2013.0,-70.04233172643043,100.0
2014.0,-70.0849274932578,100.0
2015.0,-70.12751900050847,100.0
2016.0,-70.17010624860842,100.0
2017.0,-70.21268923798355,100.0
2018.0,-70.25526796905976,100.0
2019.0,-70.29784244226285,100.0
2020.0,-70.34041265801862,100.0
2021.0,-70.38297861675282,100.0
2022.0,-70.42554031889115,100.0
2023.0,-70.46809776485927,100.0
2024.0,-70.51065095508278,100.0
2025.0,-70.55319988998727,100.0
2026.0,-70.59574456999827,100.0
2027.0,-70.63828499554127,100.0
2028.0,-70.68082116704171,100.0
2029.0,-70.72335308492501,100.0
2030.0,-70.76588074961651,100.0
2031.0,-70.80840416154155,100.0
2032.0,-70.85092332112539,100.0
2033.0,-70.89343822879329,100.0
2034.0,-70.9359488849704,100.0
2035.0,-70.97845529008191,100.0
2036.0,-71.0209574445529,100.0
2037.0,-71.06345534880845,100.0
2038.0,-71.10594900327357,100.0
2039.0,-71.14843840837324,100.0
2040.0,-71.1909235645324,100.0
2041.0,-71.23340447217595,100.0
2042.0,-71.27588113172872,100.0
2043.0,-71.31835354361556,100.0
2044.0,-71.3608217082612,100.0
2045.0,-71.40328562609037,100.0
2046.0,-71.44574529752775,100.0
2047.0,-71.488200722998,100.0
2048.0,-71.5306519029257,100.0
2049.0,-71.5730988377354,100.0
2050.0,-71.61554152785163,100.0
2051.0,-71.65797997369884,100.0
2052.0,-71.70041417570147,100.0
2053.0,-71.7428441342839,100.0
2054.0,-71.78526984987047,100.0
2055.0,-71.82769132288549,100.0
2056.0,-71.8701085537532,100.0
2057.0,-71.91252154289782,100.0
2058.0,-71.95493029074353,100.0
2059.0,-71.99733479771446,100.0
2060.0,-72.03973506423469,100.0
2061.0,-72.08213109072827,100.0
2062.0,-72.1245228776192,100.0
2063.0,-72.16691042533144,100.0
2064.0,-72.2092937342889,100.0
2065.0,-72.25167280491547,100.0
2066.0,-72.29404763763497,100.0
2067.0,-72.33641823287121,100.0
2068.0,-72.37878459104792,100.0
2069.0,-72.42114671258881,100.0
2070.0,-72.46350459791755,100.0
2071.0,-72.50585824745775,100.0
2072.0,-72.548207661633,100.0
2073.0,-72.59055284086683,100.0
2074.0,-72.63289378558275,100.0
2075.0,-72.6752304962042,100.0
2076.0,-72.71756297315457,100.0
2077.0,-72.75989121685726,100.0
2078.0,-72.80221522773557,100.0
2079.0,-72.8445350062128,100.0
2080.0,-72.88685055271218,100.0
2081.0,-72.9291618676569,100.0
2082.0,-72.97146895147013,100.0
2083.0,-73.01377180457499,100.0
2084.0,-73.05607042739453,100.0
2085.0,-73.09836482035179,100.0
2086.0,-73.14065498386975,100.0
2087.0,-73.18294091837136,100.0
2088.0,-73.22522262427952,100.0
2089.0,-73.2675001020171,100.0
2090.0,-73.3097733520069,100.0
2091.0,-73.3520423746717,100.0
2092.0,-73.39430717043423,100.0
2093.0,-73.43656773971719,100.0
2094.0,-73.47882408294322,100.0
2095.0,-73.52107620053492,100.0
2096.0,-73.56332409291487,100.0
2097.0,-73.60556776050558,100.0
2098.0,-73.64780720372953,100.0
2099.0,-73.69004242300916,100.0
2100.0,-73.73227341876687,100.0
2101.0,-73.77450019142499,100.0
2102.0,-73.81672274140585,100.0
2103.0,-73.85894106913172,100.0
2104.0,-73.9011551750248,100.0
2105.0,-73.9433650595073,100.0
2106.0,-73.98557072300135,100.0
2107.0,-74.02777216592905,100.0
2108.0,-74.06996938871245,100.0
2109.0,-74.11216239177358,100.0
2110.0,-74.1543511755344,100.0
2111.0,-74.19653574041685,100.0
2112.0,-74.23871608684281,100.0
2113.0,-74.28089221523413,100.0
2114.0,-74.32306412601261,100.0
2115.0,-74.36523181960001,100.0
2116.0,-74.40739529641806,100.0
2117.0,-74.44955455688842,100.0
2118.0,-74.49170960143273,100.0
2119.0,-74.53386043047259,100.0
2120.0,-74.57600704442955,100.0
2121.0,-74.6181494437251,100.0
2122.0,-74.66028762878074,100.0
2123.0,-74.70242160001786,100.0
2124.0,-74.74455135785786,100.0
2125.0,-74.78667690272208,100.0
2126.0,-74.82879823503181,100.0
2127.0,-74.87091535520831,100.0
2128.0,-74.91302826367279,100.0
2129.0,-74.95513696084642,100.0
2130.0,-74.99724144715033,100.0
2131.0,-75.03934172300562,100.0
2132.0,-75.08143778883331,100.0
2133.0,-75.12352964505443,100.0
2134.0,-75.16561729208993,100.0
2135.0,-75.20770073036073,100.0
2136.0,-75.2497799602877,100.0
2137.0,-75.29185498229167,100.0
2138.0,-75.33392579679344,100.0
2139.0,-75.37599240421376,100.0
2140.0,-75.41805480497334,100.0
2141.0,-75.46011299949284,100.0
2142.0,-75.50216698819288,100.0
2143.0,-75.54421677149406,100.0
2144.0,-75.58626234981692,100.0
2145.0,-75.62830372358194,100.0
2146.0,-75.67034089320958,100.0
2147.0,-75.71237385912026,100.0
2148.0,-75.75440262173436,100.0
2149.0,-75.79642718147218,100.0
2150.0,-75.83844753875404,100.0
2151.0,-75.88046369400017,100.0
2152.0,-75.92247564763078,100.0
2153.0,-75.96448340006602,100.0
2154.0,-76.006486951726,100.0
2155.0,-76.04848630303083,100.0
2156.0,-76.09048145440052,100.0
2157.0,-76.13247240625508,100.0
2158.0,-76.17445915901445,100.0
2159.0,-76.21644171309855,100.0
2160.0,-76.25842006892724,100.0
2161.0,-76.30039422692035,100.0
2162.0,-76.34236418749765,100.0
2163.0,-76.3843299510789,100.0
2164.0,-76.42629151808379,100.0
2165.0,-76.46824888893198,100.0
2166.0,-76.51020206404309,100.0
2167.0,-76.55215104383669,100.0
2168.0,-76.5940958287323,100.0
2169.0,-76.63603641914943,100.0
2170.0,-76.67797281550752,100.0
2171.0,-76.71990501822597,100.0
2172.0,-76.76183302772415,100.0
2173.0,-76.80375684442137,100.0
2174.0,-76.84567646873693,100.0
2175.0,-76.88759190109005,100.0
2176.0,-76.92950314189994,100.0
2177.0,-76.97141019158575,100.0
2178.0,-77.0133130505666,100.0
2179.0,-77.05521171926154,100.0
2180.0,-77.0971061980896,100.0
2181.0,-77.1389964874698,100.0
2182.0,-77.18088258782105,100.0
2183.0,-77.22276449956226,100.0
2184.0,-77.2646422231123,100.0
2185.0,-77.30651575888999,100.0
2186.0,-77.3483851073141,100.0
2187.0,-77.39025026880337,100.0
2188.0,-77.43211124377649,100.0
2189.0,-77.47396803265211,100.0
2190.0,-77.51582063584884,100.0
2191.0,-77.55766905378526,100.0
2192.0,-77.59951328687988,100.0
2193.0,-77.6413533355512,100.0
2194.0,-77.68318920021764,100.0
2195.0,-77.72502088129762,100.0
2196.0,-77.76684837920949,100.0
2197.0,-77.80867169437157,100.0
2198.0,-77.85049082720214,100.0
2199.0,-77.89230577811942,100.0
2200.0,-77.9341165475416,100.0
2201.0,-77.97592313588686,100.0
2202.0,-78.01772554357326,100.0
2203.0,-78.0595237710189,100.0
2204.0,-78.1013178186418,100.0
2205.0,-78.14310768685993,100.0
2206.0,-78.18489337609125,100.0
2207.0,-78.22667488675364,100.0
2208.0,-78.26845221926497,100.0
2209.0,-78.31022537404304,100.0
2210.0,-78.35199435150564,100.0
2211.0,-78.39375915207049,100.0
2212.0,-78.43551977615527,100.0
2213.0,-78.47727622417766,100.0
2214.0,-78.51902849655524,100.0
2215.0,-78.56077659370558,100.0
2216.0,-78.60252051604621,100.0
2217.0,-78.64426026399461,100.0
2218.0,-78.6859958379682,100.0
2219.0,-78.7277272383844,100.0
2220.0,-78.76945446566056,100.0
2221.0,-78.81117752021399,100.0
2222.0,-78.85289640246197,100.0
2223.0,-78.89461111282172,100.0
2224.0,-78.93632165171044,100.0
2225.0,-78.97802801954528,100.0
2226.0,-79.01973021674333,100.0
2227.0,-79.06142824372165,100.0
2228.0,-79.10312210089728,100.0
2229.0,-79.14481178868719,100.0
2230.0,-79.18649730750832,100.0
2231.0,-79.22817865777756,100.0
2232.0,-79.26985583991178,100.0
2233.0,-79.31152885432779,100.0
2234.0,-79.35319770144235,100.0
2235.0,-79.39486238167221,100.0
2236.0,-79.43652289543404,100.0
2237.0,-79.4781792431445,100.0
2238.0,-79.51983142522018,100.0
2239.0,-79.56147944207765,100.0
2240.0,-79.60312329413345,100.0
2241.0,-79.64476298180404,100.0
2242.0,-79.68639850550585,100.0
2243.0,-79.7280298656553,100.0
2244.0,-79.76965706266874,100.0
2245.0,-79.81128009696248,100.0
2246.0,-79.85289896895279,100.0
2247.0,-79.89451367905589,100.0
2248.0,-79.93612422768798,100.0
2249.0,-79.97773061526522,100.0
2250.0,-80.0193328422037,100.0
2251.0,-80.06093090891947,100.0
2252.0,-80.10252481582859,100.0
2253.0,-80.144114563347,100.0
2254.0,-80.18570015189067,100.0
2255.0,-80.22728158187549,100.0
2256.0,-80.2688588537173,100.0
2257.0,-80.31043196783193,100.0
2258.0,-80.35200092463515,100.0
2259.0,-80.39356572454268,100.0
2260.0,-80.43512636797023,100.0
2261.0,-80.47668285533344,100.0
2262.0,-80.5182351870479,100.0
2263.0,-80.5597833635292,100.0
2264.0,-80.60132738519286,100.0
2265.0,-80.64286725245434,100.0
2266.0,-80.68440296572909,100.0
2267.0,-80.72593452543252,100.0
2268.0,-80.76746193197998,100.0
2269.0,-80.80898518578678,100.0
2270.0,-80.85050428726821,100.0
2271.0,-80.89201923683949,100.0
2272.0,-80.9335300349158,100.0
2273.0,-80.97503668191231,100.0
2274.0,-81.01653917824412,100.0
2275.0,-81.0580375243263,100.0
2276.0,-81.09953172057386,100.0
2277.0,-81.14102176740181,100.0
2278.0,-81.18250766522507,100.0
2279.0,-81.22398941445856,100.0
2280.0,-81.26546701551712,100.0
2281.0,-81.30694046881557,100.0
2282.0,-81.34840977476868,100.0
2283.0,-81.3898749337912,100.0
2284.0,-81.43133594629782,100.0
2285.0,-81.47279281270319,100.0
2286.0,-81.51424553342191,100.0
2287.0,-81.55569410886856,100.0
2288.0,-81.59713853945767,100.0
2289.0,-81.63857882560373,100.0
2290.0,-81.68001496772116,100.0
2291.0,-81.72144696622439,100.0
2292.0,-81.76287482152777,100.0
2293.0,-81.80429853404561,100.0
2294.0,-81.84571810419222,100.0
2295.0,-81.8871335323818,100.0
2296.0,-81.92854481902856,100.0
2297.0,-81.96995196454665,100.0
2298.0,-82.0113549693502,100.0
2299.0,-82.05275383385326,100.0
2300.0,-82.09414855846987,100.0
2301.0,-82.13553914361403,100.0
2302.0,-82.17692558969966,100.0
2303.0,-82.21830789714069,100.0
2304.0,-82.25968606635098,100.0
2305.0,-82.30106009774434,100.0
2306.0,-82.34242999173456,100.0
2307.0,-82.3837957487354,100.0
2308.0,-82.42515736916052,100.0
2309.0,-82.4665148534236,100.0
2310.0,-82.50786820193827,100.0
2311.0,-82.54921741511806,100.0
2312.0,-82.59056249337655,100.0
2313.0,-82.63190343712722,100.0
2314.0,-82.67324024678351,100.0
2315.0,-82.71457292275883,100.0
2316.0,-82.75590146546655,100.0
2317.0,-82.79722587532001,100.0
2318.0,-82.83854615273248,100.0
2319.0,-82.8798622981172,100.0
2320.0,-82.9211743118874,100.0
2321.0,-82.96248219445621,100.0
2322.0,-83.00378594623677,100.0
2323.0,-83.04508556764215,100.0
2324.0,-83.08638105908538,100.0
2325.0,-83.12767242097948,100.0
2326.0,-83.16895965373737,100.0
2327.0,-83.21024275777201,100.0
2328.0,-83.25152173349623,100.0
2329.0,-83.29279658132289,100.0
2330.0,-83.33406730166476,100.0
2331.0,-83.3753338949346,100.0
2332.0,-83.4165963615451,100.0
2333.0,-83.45785470190894,100.0
2334.0,-83.49910891643876,100.0
2335.0,-83.54035900554712,100.0
2336.0,-83.58160496964656,100.0
2337.0,-83.62284680914959,100.0
2338.0,-83.66408452446868,100.0
2339.0,-83.70531811601623,100.0
2340.0,-83.74654758420463,100.0
2341.0,-83.78777292944622,100.0
2342.0,-83.82899415215327,100.0
2343.0,-83.87021125273806,100.0
2344.0,-83.91142423161278,100.0
2345.0,-83.95263308918962,100.0
2346.0,-83.9938378258807,100.0
2347.0,-84.03503844209811,100.0
2348.0,-84.0762349382539,100.0
2349.0,-84.11742731476008,100.0
2350.0,-84.15861557202861,100.0
2351.0,-84.19979971047141,100.0
2352.0,-84.24097973050036,100.0
2353.0,-84.2821556325273,100.0
2354.0,-84.32332741696405,100.0
2355.0,-84.36449508422236,100.0
2356.0,-84.40565863471393,100.0
2357.0,-84.44681806885046,100.0
2358.0,-84.48797338704358,100.0
2359.0,-84.52912458970488,100.0
2360.0,-84.57027167724591,100.0
2361.0,-84.61141465007819,100.0
2362.0,-84.65255350861318,100.0
2363.0,-84.69368825326232,100.0
2364.0,-84.73481888443699,100.0
2365.0,-84.77594540254854,100.0
2366.0,-84.81706780800829,100.0
2367.0,-84.85818610122749,100.0
2368.0,-84.89930028261736,100.0
2369.0,-84.9404103525891,100.0
2370.0,-84.98151631155383,100.0
2371.0,-85.02261815992267,100.0
2372.0,-85.06371589810668,100.0
2373.0,-85.10480952651687,100.0
2374.0,-85.14589904556422,100.0
2375.0,-85.18698445565967,100.0
2376.0,-85.2280657572141,100.0
2377.0,-85.26914295063837,100.0
2378.0,-85.3102160363433,100.0
2379.0,-85.35128501473967,100.0
2380.0,-85.3923498862382,100.0
2381.0,-85.43341065124957,100.0
2382.0,-85.47446731018445,100.0
2383.0,-85.51551986345343,100.0
2384.0,-85.55656831146709,100.0
2385.0,-85.59761265463594,100.0
2386.0,-85.63865289337048,100.0
2387.0,-85.67968902808114,100.0
2388.0,-85.72072105917833,100.0
2389.0,-85.76174898707241,100.0
2390.0,-85.8027728121737,100.0
2391.0,-85.84379253489249,100.0
2392.0,-85.88480815563899,100.0
2393.0,-85.92581967482343,100.0
2394.0,-85.96682709285595,100.0
2395.0,-86.00783041014667,100.0
2396.0,-86.04882962710565,100.0
2397.0,-86.08982474414293,100.0
2398.0,-86.13081576166852,100.0
2399.0,-86.17180268009234,100.0
2400.0,-86.21278549982434,100.0
2401.0,-86.25376422127435,100.0
2402.0,-86.29473884485222,100.0
